sleep_inflicted_delta,frz_inflicted_delta,par_inflicted_delta,blended_faints_before_first_ko,p2_strategic_switches,delta_missed_moves,player_won,lead_spd_delta,first_sleep,p1_avg_remaining_health,p2_avg_remaining_health,p1_tauros_hp_pct,p1_chansey_hp_pct
0,0,-11,3,11,-2,1,-5,0,0.4083333333333334,0.6733333333333333,1.0,0.0
3,0,5,1,11,2,1,20,-3,0.55,0.32166666666666666,0.65,0.0
0,0,-3,1,11,-2,1,0,0,0.4366666666666667,0.57,0.02,0.0
7,0,3,1,12,3,1,0,-1,0.7185870080606923,0.6501016908321201,0.0,0.5277382645803699
-1,0,-4,0,13,-1,1,5,-3,0.4083333333333334,0.3283333333333333,0.0,0.0
-2,0,14,2,9,-1,1,85,-5,0.5599999999999999,0.6816666666666668,0.0,0.0
3,0,-2,0,7,4,1,0,15,0.8066666666666666,0.47833333333333333,0.0,0.88
-4,0,14,0,5,4,1,0,1,0.9465648854961831,0.5609966322800034,1.0,1.0
-2,0,9,0,9,1,1,90,-4,0.24962515122169024,0.16428868513605846,0.40509915014164305,0.0
2,4,6,2,10,3,1,0,3,0.3186766560881917,0.3831618928547154,0.1813031161473088,0.7083926031294452
4,0,-2,1,9,1,1,0,11,0.7683333333333332,0.5433333333333333,1.0,0.91
1,3,1,1,6,1,1,55,-1,0.8333333333333334,0.5866666666666667,1.0,0.0
1,-10,-6,1,9,0,1,55,2,0.5416666666666666,0.6116666666666667,0.0,0.07
10,0,7,0,9,1,1,25,8,0.774782051721342,0.45205917540072144,0.41076487252124644,0.7951635846372689
1,7,-3,2,11,-2,1,-25,2,0.48853068176395903,0.717939499683173,1.0,0.0
1,0,-10,2,6,-4,1,25,1,0.6433333333333333,0.425,0.0,0.86
1,-2,11,1,7,-5,1,5,8,0.7675996607294318,0.7482738180908374,1.0,1.0
-1,1,-1,0,6,-1,1,0,-2,0.8516666666666667,0.7816666666666666,1.0,1.0
2,0,3,1,11,0,1,20,-2,0.7999999999999999,0.8016666666666667,1.0,0.8
3,0,-9,1,6,-2,1,-10,23,0.26,0.6183333333333333,1.0,0.0
8,0,0,1,12,2,1,-5,4,0.555,0.5066666666666667,1.0,0.0
-5,0,2,1,5,5,1,25,-3,0.3746556473829201,0.4226350230677493,0.0,0.0
3,0,-5,1,12,-2,1,0,1,0.5616333516267472,0.41818059236700417,1.0,0.0
4,5,-19,2,9,-1,1,0,2,0.5633333333333334,0.605,0.0,1.0
-1,-8,-5,3,7,0,1,0,-1,0.33666666666666667,0.8333333333333334,0.0,0.02
1,5,-3,0,12,-3,1,-25,1,0.7189031136399557,0.4840537335635033,1.0,0.89900426742532
3,4,6,2,9,1,1,0,1,0.5,0.34500000000000003,1.0,0.0
-1,0,2,3,9,-5,1,25,-2,0.4816666666666667,0.5233333333333333,0.0,0.0
5,0,1,0,4,1,1,-35,-3,0.32333333333333336,0.44,0.0,0.39
13,0,-2,2,9,-4,1,0,2,0.6283333333333333,0.5750000000000001,0.77,0.0
-2,0,22,4,6,6,1,5,-18,0.3333333333333333,0.5599999999999999,0.0,1.0
2,0,3,1,6,1,1,20,-1,0.7200000000000001,0.5833333333333334,1.0,0.0
4,-1,3,1,8,1,1,0,1,0.37288492225907843,0.28699121536804106,1.0,0.0
-1,2,8,1,11,3,1,25,-3,0.6699999999999999,0.38666666666666666,1.0,0.6
1,0,16,1,10,5,1,20,-2,0.7416666666666667,0.6766666666666667,1.0,0.82
4,1,8,0,11,2,1,-60,-5,0.7895281277234191,0.6484235591546997,0.7478753541076487,0.9701280227596017
-2,0,-4,0,5,-1,1,-15,-2,0.115,0.48666666666666664,0.52,0.17
0,6,-10,0,8,-5,1,0,0,0.7783333333333333,0.2416666666666667,1.0,0.67
-6,0,8,1,8,-5,1,5,-12,0.5916666666666667,0.7783333333333333,1.0,0.0
-4,0,14,4,6,3,1,25,-1,0.05333333333333334,0.265,0.04,0.0
-1,0,9,2,5,-1,1,70,-30,0.5136921624173749,0.6038904299574193,0.0821529745042493,0.0
1,4,-9,2,9,1,1,0,5,0.6090564248458985,0.5725504771241384,1.0,0.6543385490753911
4,0,6,1,7,5,1,-5,25,0.7399999999999999,0.5616666666666666,1.0,1.0
-2,3,1,1,10,0,1,0,-13,0.8108566581849024,0.682646099623868,1.0,0.0
-2,1,7,0,11,1,1,-5,-11,0.6849999999999999,0.645,0.0,0.72
0,0,12,0,11,-1,1,20,-8,0.6750000000000002,0.5800000000000001,0.0,0.35
-2,0,1,4,4,-4,1,-15,-4,0.055,0.8833333333333333,0.0,0.0
-5,0,-1,0,14,-2,1,-10,2,0.6516666666666667,0.47000000000000014,0.59,0.3
6,3,-7,1,6,-5,1,40,1,0.5233333333333333,0.5,1.0,0.0
2,0,2,3,7,3,1,0,2,0.25333333333333335,0.465,0.0,0.0
0,0,11,1,5,2,1,90,10,0.5,0.5383333333333333,1.0,1.0
-2,0,-1,1,7,1,1,10,-3,0.8016666666666667,0.5616666666666666,1.0,0.81
3,0,-18,1,8,-4,1,-5,17,0.7766666666666667,0.6116666666666667,1.0,0.66
4,0,-1,0,6,-1,1,60,-1,0.41333333333333333,0.4266666666666667,1.0,0.48
-1,0,7,0,12,3,1,0,-4,0.6150000000000001,0.6533333333333334,0.8,0.93
5,0,4,0,9,0,1,-15,8,0.5716666666666667,0.42333333333333334,0.43,1.0
5,0,-2,3,9,-2,1,0,-2,0.35833333333333334,0.4566666666666667,0.0,1.0
0,0,5,0,5,0,1,65,0,0.5216666666666666,0.5,0.58,0.69
2,0,2,1,11,2,1,0,2,0.6683333333333333,0.37999999999999995,0.43,0.58
1,0,3,1,8,-1,1,-40,-1,0.5733333333333334,0.7666666666666666,0.55,0.83
6,0,-6,0,11,0,1,0,2,0.6849999999999999,0.6583333333333333,1.0,1.0
6,0,-1,3,8,1,1,0,8,0.395,0.42333333333333334,1.0,0.0
-10,0,1,0,4,-1,1,0,-14,0.9666666666666667,0.8683333333333333,1.0,1.0
1,6,-6,3,7,-4,1,10,2,0.4116666666666666,0.44833333333333325,0.0,1.0
6,2,5,0,6,3,1,-25,1,0.8671228338129818,0.754844973922355,1.0,0.8677098150782361
4,0,10,2,6,1,1,80,2,0.5,0.4617186772905228,0.0,0.0
1,0,9,3,10,-2,1,0,-1,0.37250990367137676,0.4655855289417406,0.43626062322946174,0.0
7,0,-4,0,5,-1,1,10,7,0.4766666666666666,0.33,1.0,0.0
6,0,9,2,7,3,1,-65,1,0.6666666666666666,0.45166666666666666,0.0,1.0
1,0,-10,1,6,-3,1,-25,11,0.16666666666666666,0.3229109888840282,1.0,0.0
5,0,14,1,7,2,1,35,-1,0.7552195824334054,0.5533127933005898,1.0,1.0
0,2,-4,1,7,1,1,-5,0,0.45,0.20666666666666667,0.7,0.0
0,0,4,0,16,3,1,5,-2,0.8393155389721864,0.7780558377468791,1.0,1.0
6,1,-11,1,10,1,1,-25,1,0.58,0.525,1.0,1.0
7,0,-6,1,7,1,1,25,-1,0.5783333333333333,0.27499999999999997,1.0,1.0
-3,6,9,0,11,-1,1,80,2,0.6416666666666667,0.505,0.0,0.0
0,0,11,1,13,-2,1,55,0,0.5583333333333333,0.5516666666666666,1.0,0.0
1,0,5,0,12,7,1,25,-1,0.43166666666666664,0.24000000000000002,0.74,0.82
6,0,7,0,15,1,1,5,-1,0.7316666666666668,0.61,0.53,0.0
6,0,9,2,9,4,1,15,7,0.5616666666666666,0.44166666666666665,0.74,0.87
0,0,-2,4,7,-8,1,60,0,0.15333333333333335,0.5616666666666666,0.14,0.78
1,0,-2,3,5,-3,1,-20,-14,0.4166666666666667,0.7150000000000002,1.0,0.5
9,0,0,0,14,2,1,10,3,0.8433333333333333,0.5766666666666667,0.55,0.0
-6,0,-4,1,5,-3,1,0,1,0.8133333333333334,0.8966666666666666,1.0,0.88
5,0,-3,1,12,-2,1,40,1,0.5750000000000001,0.5866666666666667,1.0,0.64
1,0,9,2,13,1,1,15,-5,0.48666666666666664,0.6366666666666667,0.25,1.0
2,0,1,0,10,0,1,-55,2,0.525,0.45166666666666666,1.0,0.9
5,0,-3,1,5,4,1,-15,6,0.43500000000000005,0.545,0.0,0.0
-1,2,-4,0,8,-1,1,0,-1,0.6166666666666667,0.4183333333333333,1.0,0.63
4,0,0,2,12,-1,1,-5,3,0.5039417211220419,0.44642091194887445,1.0,0.0
0,2,-10,2,17,-2,1,-5,0,0.3924043101345281,0.6699233550798532,1.0,0.0
1,4,0,1,10,-4,1,0,1,0.6064537820263011,0.49453338465707936,1.0,0.0
-5,0,0,0,3,-3,0,-5,-7,0.03666666666666667,0.5,0.0,0.0
2,0,2,0,8,-2,0,-10,7,0.3333333333333333,0.7171706494668427,1.0,1.0
1,0,3,0,8,-1,0,0,-1,0.5183333333333334,0.4516666666666667,0.76,0.68
3,-1,-3,0,13,0,0,65,-2,0.7250000000000001,0.5916666666666667,0.29,0.68
-5,0,0,1,3,-3,0,0,-6,0.47833333333333333,0.6833333333333332,1.0,1.0
-3,-1,6,2,7,-4,0,35,-5,0.049999999999999996,0.46166666666666667,0.0,0.0
5,-1,4,0,6,4,0,-15,-2,0.5306423166867479,0.654312609113734,0.5835694050991501,0.6002844950213371
-9,0,3,3,4,0,0,-65,-5,0.37666666666666665,0.8766666666666666,1.0,0.8
-6,0,2,0,11,-1,0,5,-12,0.48833333333333334,0.7316666666666668,1.0,0.66
2,0,-15,2,11,-4,0,-5,19,0.5066666666666667,0.8033333333333333,1.0,0.0
-1,0,0,3,4,-1,0,65,-1,0.35833333333333334,0.5966666666666667,1.0,0.0
-1,0,-8,4,5,-8,0,65,-1,0.27166666666666667,0.7133333333333334,1.0,0.0
-1,0,0,1,9,-2,0,0,-3,0.625,0.5333333333333333,1.0,1.0
1,0,2,0,9,-6,0,15,1,0.5216666666666666,0.5016666666666666,1.0,0.0
-4,0,-7,4,8,-7,0,-45,-1,0.22166666666666668,0.7983333333333333,0.43,0.0
-5,-3,5,1,13,-1,0,-10,-3,0.7683333333333334,0.5,1.0,0.81
-1,0,-1,4,10,2,0,-25,-8,0.21166666666666667,0.6166666666666666,1.0,0.0
-3,0,-5,6,4,-7,0,70,-13,0.0,0.815,0.0,0.0
-7,0,6,2,6,-3,0,5,-12,0.29482446646253285,0.6921468078667526,0.6628895184135978,0.0
-2,0,1,4,9,-2,0,0,1,0.3016666666666667,0.64,1.0,0.81
-1,0,11,2,11,-5,0,10,6,0.44166666666666665,0.6766666666666667,0.27,0.83
-4,0,4,0,9,2,0,25,-1,0.30833333333333335,0.27166666666666667,0.43,0.91
-4,0,2,4,11,0,0,20,-4,0.17635670227462885,0.7224205185360463,0.0,0.8378378378378378
1,0,-17,2,4,0,0,0,-2,0.5833333333333334,0.6916666666666668,0.69,0.0
-7,0,1,3,7,-7,0,5,-6,0.4033333333333333,0.6383333333333333,0.0,1.0
-3,-11,5,2,8,-8,0,-10,-4,0.5650000000000001,0.9433333333333334,1.0,0.0
-3,0,-3,3,10,-3,0,-5,-2,0.42554319024907256,0.704185360389581,0.0,0.7297297297297297
-1,0,-1,3,4,-7,0,5,-28,0.3066666666666667,0.5483333333333333,0.0,1.0
-7,0,9,2,7,1,0,20,-1,0.43500000000000005,0.7433333333333333,1.0,0.29
2,-3,-9,3,8,-3,0,-25,-2,0.29761219636671626,0.7882156175477345,0.0,0.6330014224751067
-1,5,-7,1,12,-3,0,40,3,0.6749999999999999,0.49333333333333335,1.0,1.0
0,0,8,1,7,1,0,-65,0,0.5766666666666667,0.62,1.0,0.0
-2,0,15,0,4,-2,0,65,-3,0.5483333333333333,0.515,1.0,1.0
-5,0,18,4,4,2,0,15,-2,0.17833333333333334,0.6666666666666666,0.0,0.68
-3,0,4,0,5,-4,0,10,-3,0.10333333333333333,0.5750000000000001,0.0,0.0
1,-3,4,1,8,-2,0,-5,2,0.09500000000000001,0.685,0.02,0.0
1,0,2,4,3,0,0,5,4,0.19333333333333333,0.5466666666666667,1.0,0.0
0,0,1,5,2,-6,0,-75,0,0.16666666666666666,0.7033333333333335,0.0,0.0
0,0,-3,2,8,0,0,0,0,0.504480109326519,0.712152642034928,1.0,0.9061166429587483
-2,0,8,2,8,-2,0,20,-1,0.041666666666666664,0.34500000000000003,0.0,0.0
5,0,3,2,12,3,0,25,-2,0.6316666666666667,0.5283333333333333,0.0,0.0
-3,0,-2,2,1,-1,0,15,-4,0.30337866646377193,0.9518801784576163,0.11048158640226628,0.0
5,0,-7,2,9,-2,0,55,1,0.46450785150475554,0.7284710874814038,1.0,0.3783783783783784
-7,0,-3,2,2,6,0,-40,-1,0.49333333333333335,0.89,1.0,0.33
-6,0,-6,1,7,0,0,-25,1,0.315,0.7033333333333333,0.0,0.43
0,0,-13,2,5,-1,0,-5,13,0.45333333333333337,0.7483333333333334,1.0,0.68
-7,0,0,3,7,-2,0,0,-3,0.4066666666666667,0.6783333333333333,1.0,0.78
-4,0,-3,3,8,-9,0,0,8,0.355,1.0,1.0,0.13
-2,-9,7,1,7,-3,0,-40,-1,0.7783333333333333,0.9133333333333334,1.0,0.67
-8,0,2,3,6,-2,0,-70,-2,0.3933333333333333,0.6983333333333333,0.0,0.49
1,0,-11,6,7,-3,0,-90,26,0.0,0.5016666666666666,0.0,0.0
-7,0,2,4,7,-5,0,-5,-9,0.30666666666666664,0.8666666666666667,0.0,0.0
-1,0,17,2,7,-3,0,-10,-11,0.3935514461830252,0.6262736836642518,1.0,0.3613086770981508
-2,0,-11,2,5,-6,0,0,3,0.0,0.5233333333333333,0.0,0.0
0,0,-13,3,3,0,0,5,0,0.45824334053275734,0.8821716453295401,1.0,0.0
-3,-3,3,2,12,0,0,15,-21,0.5499999999999999,0.8016666666666667,1.0,0.89
-1,-2,3,4,4,-1,0,0,-21,0.29745042492917845,0.49845271860840157,0.7847025495750708,0.0
-1,0,-2,2,6,-4,0,65,-1,0.008333333333333333,0.6266666666666667,0.0,0.0
-4,0,4,4,7,0,0,0,-23,0.3333333333333333,0.7816666666666666,1.0,0.0
0,-14,0,0,5,2,0,0,0,0.5,0.7616666666666667,1.0,0.0
-4,-1,9,1,9,1,0,-55,-1,0.5276482091242085,0.8592275479666039,1.0,0.8250355618776671
-3,0,-3,2,11,0,0,0,-5,0.36999999999999994,0.5483333333333333,0.23,1.0
-3,-4,0,3,8,-1,0,25,-1,0.35000000000000003,0.8016666666666667,0.0,0.0
-3,0,-1,3,5,-5,0,0,-1,0.31957972436076093,0.795824953686684,0.0,0.5718349928876245
2,0,-4,3,2,-7,0,-25,1,0.5,0.7933333333333333,1.0,0.0
-6,0,3,0,9,0,0,20,-1,0.3989802421924793,0.655371340771716,1.0,0.0
-4,0,5,4,6,-4,0,10,-5,0.14983769315235698,0.6223771476876766,0.40793201133144474,0.0
-3,-1,-4,3,5,-8,0,5,-1,0.17833333333333334,0.37666666666666665,0.0,0.61
3,-6,-6,2,5,-3,0,-25,1,0.6666666666666666,0.733382610767323,1.0,0.0
-2,-1,-1,1,5,-1,0,15,1,0.3033333333333333,0.455,1.0,0.82
1,0,-3,0,3,-1,0,-15,10,0.37666666666666665,0.7166666666666667,1.0,0.0
-6,0,4,1,8,-3,0,0,-1,0.235,0.6666666666666666,0.0,0.0
3,0,-1,4,4,-7,0,-55,10,0.285,0.5616666666666666,0.0,0.0
0,2,-11,2,7,3,0,-5,-8,0.5693178178712501,0.8008722938971946,0.43448275862068964,0.0
-2,0,0,3,4,-5,0,-5,-28,0.3416666666666666,0.685,0.0,1.0
11,0,-8,2,6,-1,0,-45,2,0.500088176756607,0.6213001030320733,1.0,0.0
-6,0,1,4,4,-4,0,-75,-24,0.2316666666666667,0.785,0.0,0.0
-5,0,3,4,8,-3,0,-20,1,0.3072417465388711,0.9454281327697162,0.0,0.0
-8,0,-1,5,7,0,0,5,-6,0.07459867799811143,0.8207667143195433,0.4475920679886686,0.0
-10,0,3,1,6,-6,0,65,-2,0.34500000000000003,0.81,1.0,0.11
-5,0,-6,2,9,-1,0,-5,-3,0.49460605205500335,0.742174174712727,1.0,0.0
-8,0,-3,4,8,-2,0,65,-2,0.165,0.7600000000000001,0.26,0.0
2,0,9,0,10,6,0,5,8,0.9483333333333333,0.9049999999999999,0.0,0.9
-5,0,1,2,2,-1,0,-10,2,0.20333333333333334,0.625,1.0,0.0
0,0,-3,4,4,-7,0,0,0,0.3333333333333333,0.66,1.0,0.0
3,0,0,0,14,-2,0,20,-3,0.7859906157949768,0.6139354470547868,1.0,0.903271692745377
-3,0,5,2,10,1,0,-25,3,0.09666666666666666,0.5583333333333333,0.17,0.0
-3,0,0,3,8,-1,0,-15,-2,0.33499999999999996,0.7866666666666667,1.0,0.0
0,0,-9,3,10,0,0,-10,-5,0.4319582740635372,0.7160269797866835,0.0,0.5917496443812233
5,0,5,2,13,-3,0,35,3,0.48333333333333334,0.5616666666666666,1.0,0.0
-1,0,-2,3,6,-2,0,-25,1,0.2733333333333334,0.75,1.0,0.0
2,0,-4,3,8,-2,0,-55,-1,0.385,0.5,1.0,0.0
0,0,-3,5,3,-4,0,0,0,0.09833333333333333,0.73,0.59,0.0
3,2,-5,3,10,-1,0,-25,1,0.5,0.5650000000000001,1.0,1.0
-8,0,5,1,6,-5,0,-80,-7,0.44,0.5433333333333333,0.0,0.0
0,-1,17,2,4,0,0,-10,1,0.61,0.8083333333333332,1.0,0.91
-3,-3,4,4,7,-5,0,0,-6,0.18044077134986225,0.5241742244057036,0.0,0.0
-3,0,-3,0,3,-6,0,0,-2,0.5710643722115997,0.5624855245319473,1.0,0.0
-5,0,1,2,5,-7,0,-20,1,0.16666666666666666,0.5833333333333334,1.0,0.0
-3,0,-1,3,6,0,0,-5,-6,0.41333333333333333,0.9016666666666667,0.0,1.0
-5,0,9,5,8,-2,0,5,-4,0.0016666666666666668,0.7683333333333334,0.01,0.0
-3,0,6,5,6,-2,0,-50,-13,0.11666666666666665,0.6083333333333333,0.0,0.7
-3,0,-1,1,9,-3,0,-45,1,0.38166666666666665,0.38666666666666666,0.59,0.0
-3,0,-3,4,9,-2,0,-15,4,0.15833333333333333,0.7066666666666667,0.0,0.0
-4,0,-2,6,8,-3,0,-25,-1,0.0,0.6733333333333333,0.0,0.0
-1,0,2,0,15,0,0,-15,-7,0.6057584416598005,0.7088437430838122,1.0,0.7937411095305832
0,0,-3,1,6,1,0,-5,0,0.5,0.7758658829907699,1.0,0.0
5,1,2,1,9,4,0,55,1,0.8116666666666666,0.6916666666666668,1.0,0.93
-3,0,6,3,10,-6,0,-15,-1,0.4484004127966976,0.8324228251278377,0.0,1.0
-6,0,6,3,7,0,0,0,-3,0.4633333333333334,0.7549999999999999,1.0,0.0
-1,0,3,0,10,1,0,15,6,0.18166666666666664,0.47,0.15,0.0
-4,0,-5,3,7,-2,0,-10,-8,0.36000000000000004,0.7716666666666666,1.0,0.0
-2,0,-8,2,7,-4,0,-90,-22,0.48335973298080587,0.685069779502817,0.546742209631728,0.0
4,0,3,1,10,-4,0,0,1,0.4680820825403726,0.4674422199072376,1.0,0.0
-2,0,-4,2,9,-1,0,5,-4,0.5885150602865729,0.7253792667869018,1.0,0.0
6,-3,-7,2,8,4,0,0,2,0.5178236766593389,0.5511638449588134,1.0,0.0
2,0,11,0,5,-2,0,60,1,0.16666666666666666,0.43500000000000005,0.0,0.0
0,0,-12,2,9,-6,0,-15,1,0.6150670794633643,0.5619545438261254,1.0,0.0
-1,-3,6,2,7,-5,0,-5,-15,0.49833333333333335,0.7533333333333333,0.79,0.0
-4,0,-13,2,3,-3,0,-55,-11,0.4916666666666667,0.8866666666666667,1.0,0.0
2,0,-6,0,7,4,0,20,-1,0.5,0.3433333333333333,1.0,0.0
-1,0,-3,2,8,0,0,-20,3,0.365,0.65,0.08,0.0
1,0,-1,3,7,-7,0,-5,-4,0.34166666666666673,0.765,1.0,0.0
6,0,-3,3,10,4,0,0,1,0.5,0.695,1.0,1.0
-2,0,-6,4,8,-4,0,25,-6,0.3333333333333333,0.7733333333333333,1.0,0.0
-5,0,-5,3,11,-3,0,0,-9,0.445,0.8850000000000001,0.67,0.0
-5,0,1,3,9,-1,0,10,-3,0.31333333333333335,0.805,0.14,0.0
-1,0,-8,2,6,-1,0,-25,1,0.42942463230003164,0.6808860192087138,0.0,1.0
0,0,10,4,8,3,0,15,0,0.25666666666666665,0.4916666666666667,0.0,0.0
-5,1,8,4,4,1,0,-40,-1,0.24039829302987195,0.7306138784452157,0.0,0.4423897581792319
-5,-3,0,0,4,-3,0,20,-1,0.04,0.4883333333333333,0.0,0.0
-5,0,12,3,8,1,0,-15,-1,0.14166666666666666,0.4483333333333333,0.72,0.0
-6,-4,-1,2,7,-4,0,-65,-8,0.565,0.8250000000000001,1.0,0.0
-1,1,2,2,8,-1,0,-25,-2,0.6266666666666666,0.6333333333333333,0.0,1.0
0,-4,-11,2,8,-3,0,-20,1,0.2866666666666667,0.715,1.0,0.09
1,-3,-10,1,6,-5,0,-25,2,0.08,0.5966666666666666,0.0,0.48
5,0,2,1,10,1,0,20,7,0.5683333333333332,0.5416666666666666,1.0,0.07
4,-3,4,3,6,2,0,65,-2,0.48180494905385735,0.8025938305301347,1.0,0.8908296943231441
0,0,-7,2,10,-3,0,-25,1,0.549500008256882,0.5941506231483871,0.71671388101983,1.0
1,0,-4,5,9,3,0,-20,2,0.16666666666666666,0.5511137534667317,0.0,0.0
-4,0,-5,3,6,-1,0,-5,6,0.5,0.8932301868111695,1.0,1.0
0,0,0,4,5,-6,0,0,-2,0.24833333333333332,0.7016666666666667,0.0,0.0
0,0,-7,1,9,-6,0,0,2,0.6027653260740978,0.6541009242971557,0.0,1.0
9,0,-2,3,1,0,0,0,7,0.43,1.0,0.0,0.58
-4,0,0,1,10,2,0,0,1,0.3333333333333333,0.7120593876319067,1.0,1.0
-2,0,-9,4,3,-1,0,-20,-17,0.25333333333333335,0.7399999999999999,0.89,0.0
2,-6,2,2,8,0,0,-20,1,0.4153757444747865,0.858787867200815,1.0,0.0
0,0,-4,1,7,-7,0,25,-2,0.1751578624994459,0.5979336276786702,0.7280453257790368,0.3229018492176387
-2,0,1,1,6,1,0,-10,-26,0.6962447547262816,0.745962680947201,1.0,0.0
2,0,-4,2,5,-3,0,20,22,0.5734508923714231,0.7721221271588585,0.7280453257790368,0.7126600284495022
0,-3,0,0,8,-4,0,20,-2,0.6900000000000001,0.73,1.0,0.05
2,-6,-5,0,5,-7,0,-25,1,0.1719128329297821,0.5532004025854008,1.0,0.0
-2,0,-11,2,5,-1,0,-5,-2,0.435,0.9016666666666667,0.44,0.0
1,0,-7,4,4,-2,0,0,15,0.225,0.875,0.0,0.0
-5,0,3,1,12,0,0,10,-2,0.5849394995638467,0.6819985516597703,1.0,0.7539118065433855
-5,0,-8,5,6,-7,0,-30,-8,0.021666666666666667,0.6533333333333333,0.13,0.0
-6,0,0,2,4,-6,0,-10,3,0.2383333333333333,0.5616666666666666,0.73,0.0
-1,1,3,3,3,-5,0,-25,2,0.4683333333333333,0.5416666666666666,0.0,1.0
-7,0,-2,0,4,-1,0,10,-15,0.3,0.5416666666666666,1.0,0.78
-4,-3,4,5,9,-4,0,20,-4,0.02,0.5,0.0,0.0
-3,0,-8,3,9,-6,0,-35,1,0.3043851216655749,0.7688530962875757,0.44192634560906513,0.8378378378378378
4,2,-10,2,12,-2,0,-15,1,0.41500000000000004,0.48833333333333334,1.0,0.47
0,0,4,3,7,-1,0,-15,-2,0.225,0.6416666666666667,0.04,0.0
-1,-4,-3,4,8,-2,0,10,-4,0.14833333333333334,0.5183333333333333,0.0,0.0
-4,0,-3,2,4,-4,0,-65,1,0.49,0.8150000000000001,1.0,0.0
4,2,-7,4,8,-6,0,0,1,0.3333333333333333,0.625,1.0,0.0
1,-2,-12,1,7,2,0,5,13,0.5739925974551172,0.8159639170138906,1.0,0.2773826458036984
-7,-1,19,3,8,2,0,15,-3,0.38371839095021093,0.6734094375914311,1.0,0.6941678520625889
-3,-4,4,1,9,-5,0,5,-9,0.605,0.8466666666666667,0.74,0.74
1,0,-8,3,4,0,0,10,4,0.40166666666666667,0.8300000000000001,1.0,0.0
2,0,-8,4,9,-4,0,0,-1,0.12166666666666666,0.45999999999999996,0.0,0.0
-7,0,9,4,6,3,0,45,-2,0.20562770562770563,0.43366979283759416,0.0,0.0
-4,-5,21,2,4,-1,0,0,-2,0.5,0.61,0.67,0.0
7,0,8,0,10,0,0,15,1,0.552111962638485,0.5242638145185163,0.4192634560906516,0.8492176386913229
-10,0,5,4,7,-4,0,0,-6,0.21191841937539835,0.7688477951635847,1.0,0.0
-4,0,-2,4,8,-4,0,35,-3,0.17,0.46166666666666667,1.0,0.0
-4,-1,9,1,7,-3,0,0,-21,0.64,0.8716666666666667,1.0,0.9
-5,9,4,0,5,-5,0,5,-6,0.4916666666666667,0.5266666666666667,0.0,0.82
1,0,5,4,5,-5,0,25,-3,0.2783333333333333,0.6699999999999999,1.0,0.0
-7,0,-1,1,9,0,0,0,-1,0.36093033543458475,0.6785879893553658,0.6430594900849859,0.0
-3,0,5,4,5,1,0,-15,-1,0.0,0.4683333333333333,0.0,0.0
3,0,2,5,6,0,0,5,9,0.028328611898016998,0.4888018473079179,0.16997167138810199,0.0
-1,0,8,2,11,-2,0,-5,-7,0.59,0.7916666666666666,0.0,0.84
-2,0,-9,0,4,-2,0,0,1,0.13172237393200567,0.7992776057791539,0.3909348441926346,0.0
-2,0,-13,1,14,6,0,15,-26,0.5,0.6616666666666666,0.0,1.0
0,-5,-5,4,7,-5,0,-15,-1,0.3304883831199621,0.49073203499569545,0.0,0.9829302987197724
-1,0,2,1,10,-8,0,-25,2,0.6147314813145726,0.7020306874492888,1.0,0.5732574679943101
3,0,-11,0,9,0,0,-25,26,0.7866666666666666,0.6,0.0,0.94
3,0,-7,1,12,-1,0,15,1,0.5483333333333333,0.45999999999999996,1.0,0.19
-7,0,-3,0,5,2,0,-20,-5,0.07833333333333332,0.4683333333333333,0.0,0.0
-2,-3,-6,4,4,-4,0,15,3,0.06999999999999999,0.8416666666666667,0.0,0.0
-4,0,9,2,9,1,0,10,-15,0.6666666666666666,0.7816666666666666,1.0,1.0
-2,0,-2,3,5,-3,0,25,-1,0.2693011767532687,0.7610283699622243,1.0,0.0
0,0,2,0,13,0,0,-70,0,0.8861471861471862,0.8544381264752102,1.0,1.0
-1,-1,2,4,7,-3,0,25,-1,0.18166666666666667,0.6749999999999999,0.0,0.0
-6,0,11,5,7,1,0,0,-2,0.00047214353163361664,0.7219581379641249,0.0028328611898017,0.0
2,0,-7,2,10,-2,0,0,-1,0.47500000000000003,0.8716666666666667,1.0,0.58
-6,1,3,0,6,-4,0,0,-1,0.2816666666666667,0.5466666666666667,1.0,0.0
-6,0,0,3,10,-6,0,-90,-4,0.28,0.83,0.46,0.0
-1,-2,9,1,8,0,0,-40,-1,0.52,0.7083333333333334,0.0,0.96
2,3,13,2,9,2,0,0,-1,0.6033333333333334,0.5133333333333333,1.0,0.62
-3,0,-2,0,6,-5,0,20,-1,0.17833333333333334,0.5399999999999999,0.0,0.0
-7,0,-6,3,5,-4,0,-25,6,0.4533333333333333,0.8183333333333334,1.0,0.0
-2,5,2,1,11,0,0,-10,-3,0.43,0.4566666666666667,1.0,0.32
-4,-7,4,0,4,-1,0,90,-3,0.16666666666666666,0.5310380523286626,0.0,0.0
0,2,-4,5,7,0,0,90,0,0.16666666666666666,0.48666666666666664,0.0,0.0
-1,1,-5,4,8,-2,0,0,-1,0.09500000000000001,0.4266666666666667,0.0,0.0
-2,0,-5,4,7,-3,0,0,8,0.14833333333333332,0.7516666666666668,0.58,0.0
-2,-1,0,4,6,-7,0,5,-2,0.3333333333333333,0.5211992409387841,0.0,0.0
-6,0,12,0,9,0,0,0,1,0.21166666666666667,0.59,0.45,0.82
